,_id,device_id,latitude,longitude,type,SO2,CO,NO2,PM1_0,PM2_5,PM10_0,temperature,humidity,per_bat,free_sd,cnt_err_wifi,cnt_err_lte,cnt_err_sd,cnt_packet,time,AQI
897,617dddf920be12f18c87ffc1,fimi_4,21.00581023333333,105.84428963333333,fimi,0.6278,-1.9321,-0.4992,11.1,11.5,12.5,24.7,72.4,89.98,15381952,16676,3373,0,,2021-10-31 07:06:06,
898,61ad7016ebbcef4cfbd6f7b0,fimi_27,21.005790666666666,105.84429425000002,fimi,0.0835,-1.5027,-0.4288,23.2,25.4,29.1,24.0,55.0,35.3,15391136,4707,48,0,,2021-12-06 09:06:06,78.63248199284111
899,61afa2919d066a7099499498,fimi_14,21.005766450000003,105.84432668333332,fimi,-0.003,-1.9205,-0.5383,38.3,39.4,42.3,24.3,61.4,89.05,0,2569,30,7709,,2021-12-08 01:06:06,110.0000060000003
900,61672e2054811a287020cec1,fimi_9,21.005694450000004,105.84380555000001,fimi,0.0774,2.0254,-0.4825,11.5,12.4,14.7,29.5,64.3,81.65,15465024,3210,46,0,3211,2021-10-14 02:06:06,
901,618699e620be12f18c9e27ad,fimi_6,21.005821550000004,105.84429648333335,fimi,0.0252,-2.64,-0.4568,12.7,13.5,14.6,29.1,71.8,32.71,0,9,0,28,,2021-11-06 22:06:06,
902,616fdc06e66c30339e5aea57,fimi_29,21.005694450000004,105.84380555000001,fimi,0.1079,-2.6632,-0.5048,13.2,14.1,17.4,34.7,58.5,29.27,15410144,59566,6786,0,,2021-10-20 16:06:06,
903,61a5b141fb44687a2cce8ed5,fimi_1,21.005694450000004,105.84380555000001,fimi,-0.0002,43.3406,-0.4556,12.7,14.3,19.3,31.7,47.0,87.5,15308064,20600,177,0,,2021-11-30 12:06:06,
904,616f3347e66c30339e59163f,fimi_20,21.0057917,105.84427204999999,fimi,0.047,-231.4406,-0.4813,28.3,30.5,32.5,28.0,67.2,85.11,15395104,9980,616,0,,2021-10-20 04:06:06,
905,61861b5120be12f18c9c5a4e,fimi_2,21.005738416666667,105.84428995000002,fimi,-0.0416,-2.3266,-0.4724,16.9,18.1,21.1,32.9,60.8,25.77,15352736,23621,2108,0,,2021-11-06 13:06:06,
906,616517c654811a287019fe0b,fimi_25,21.00581471666667,105.84427876666665,fimi,0.0254,-3.3827,-0.5148,10.5,11.8,16.9,32.2,45.3,84.23,15389152,94987,14330,0,,2021-10-12 12:06:06,
907,61997151cc7717670b645ee9,fimi_14,21.005775733333333,105.84430495,fimi,-0.0223,-2.9417,-0.5405,25.9,26.7,26.7,28.8,77.8,81.05,0,658,4,1976,,2021-11-21 05:06:06,
908,617f2f7220be12f18c8bd690,fimi_19,21.019009599999997,105.82806146666665,fimi,0.0026,-2.5587,-0.4266,10.4,11.1,13.9,29.2,61.1,80.58,15435904,22351,3325,0,,2021-11-01 07:06:06,
909,616dc5a6e66c30339e550c91,fimi_29,21.005694450000004,105.84380555000001,fimi,0.0361,-2.8489,-0.5037,13.5,14.3,14.9,25.5,72.7,30.42,15413440,50447,6765,0,,2021-10-19 02:06:06,
910,61842f2720be12f18c960762,fimi_1,21.00579026666667,105.84430873333334,fimi,0.0054,43.2246,-0.4556,18.4,19.3,21.0,29.6,67.6,81.93,15354400,32824,2209,0,,2021-11-05 02:06:06,
911,61a6ca8cfb44687a2cd3c170,fimi_20,21.005785033333336,105.84428484999998,fimi,0.0074,-219.4057,-0.4847,17.0,18.3,23.0,27.3,48.0,85.32,15325184,55211,489,23446,,2021-12-01 08:06:06,
912,61a4c232fb44687a2cc9d6ec,fimi_14,21.00578635,105.84430069999999,fimi,0.5473,8.7913,-0.5383,43.3,45.0,48.8,29.5,57.3,81.9,0,1176,0,3530,,2021-11-29 19:06:07,
913,6185021120be12f18c98a82f,fimi_14,21.005830950000004,105.84432231666666,fimi,0.0658,-1.8276,-0.5417,24.2,25.3,27.4,32.9,66.4,82.2,0,2471,41,7415,,2021-11-05 17:06:06,
914,61a63de6fb44687a2cd143b5,fimi_14,21.00579833333334,105.84431986666665,fimi,0.0589,-1.6187,-0.5383,37.7,39.1,42.5,26.5,59.4,88.65,0,73,0,220,,2021-11-30 22:06:06,
915,6163d45154811a287015cce4,fimi_25,21.005761833333334,105.84428456666667,fimi,0.0394,-3.023,-0.5148,12.3,13.3,16.0,29.1,62.5,85.79,15391168,89494,14264,0,,2021-10-11 13:06:06,
916,617f054120be12f18c8b5b83,fimi_6,21.00578431666667,105.84429890000001,fimi,-0.0035,-2.698,-0.4568,11.7,12.1,12.6,25.1,75.0,32.6,0,893,9,2681,,2021-11-01 04:06:06,
917,61680f2154811a287023982d,fimi_30,21.005791666666664,105.84424851666667,fimi,0.0444,-1.2822,-0.4277,12.9,13.7,14.7,25.8,71.1,84.34,15398144,649,4,0,,2021-10-14 18:06:06,
918,6185c6f720be12f18c9b3543,fimi_27,21.005792083333336,105.84427818333333,fimi,0.0617,-3.0346,-0.4277,19.2,21.0,22.2,28.7,71.2,32.63,15427648,5051,86,0,,2021-11-06 07:06:06,
919,61ae976b9d066a709946db1c,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0437,-0.7483,-0.4802,39.3,41.5,46.1,24.8,50.3,83.15,15392896,177599,12095,6129,,2021-12-07 06:06:06,115.25000521250026
920,61738a31e66c30339e678dc0,fimi_9,21.005694450000004,105.84380555000001,fimi,0.1771,-0.3421,-0.4825,10.1,10.8,14.3,30.4,57.7,74.81,15452576,3480,49,0,,2021-10-23 11:06:06,
921,61ad53f6ebbcef4cfbd6b03d,fimi_27,21.00577888333333,105.84425416666666,fimi,0.2867,-1.3286,-0.4288,30.7,32.8,36.3,21.6,56.5,36.92,15391328,4227,48,0,,2021-12-06 07:06:06,94.44444531813869
922,61abca380facef69219bd11e,fimi_29,21.005806416666662,105.84429466666667,fimi,0.0833,-1.9088,-0.5037,42.2,43.7,46.7,23.4,61.5,28.06,15334816,464,1,0,,2021-12-05 03:06:06,
923,6172d361e66c30339e645009,fimi_20,21.005805083333332,105.84428648333332,fimi,0.0297,-194.4309,-0.4825,14.2,15.4,18.5,26.5,58.8,81.65,15389344,2830,46,0,,2021-10-22 22:06:06,
924,61657a3654811a28701b568e,fimi_1,21.005840666666668,105.84427243333333,fimi,0.0467,42.4006,-0.4556,12.6,13.6,17.4,30.4,55.2,88.93,15401856,101027,14345,0,,2021-10-12 19:06:06,
925,619900d15d2493cc88693d1d,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0191,-1.6303,-0.4791,21.4,22.4,25.1,30.1,62.5,87.22,15426432,83330,8339,0,,2021-11-20 21:06:06,
926,6169b50754811a2870289657,fimi_27,21.005791466666665,105.84427750000002,fimi,0.0117,-3.1158,-0.4288,12.9,13.4,13.9,25.2,74.5,33.18,15470368,1641,218,0,,2021-10-16 00:06:06,
927,6184130b20be12f18c95b220,fimi_2,21.005792083333336,105.84429213333333,fimi,-0.0327,-0.5974,-0.4713,23.5,24.4,26.1,28.1,68.1,27.46,15356000,14751,1930,0,,2021-11-05 00:06:06,
928,617068a1e66c30339e5c784f,fimi_27,21.00577146666667,105.84425453333333,fimi,0.045,-2.7676,-0.4288,23.5,24.9,26.2,29.2,70.7,32.75,15461120,15247,677,0,,2021-10-21 02:06:06,
929,61673c3154811a287020f969,fimi_19,21.018972333333334,105.82807763333334,fimi,0.0627,-0.5046,-0.4266,10.4,11.2,14.5,31.1,58.1,81.4,15462944,585,1,0,586,2021-10-14 03:06:06,
930,616efb07e66c30339e58788e,fimi_23,21.005694450000004,105.84380555000001,fimi,0.2094,-2.2106,-0.5037,27.4,28.7,31.2,28.8,63.4,34.78,15452416,1070,23,0,,2021-10-20 00:06:06,
931,61aff6f69d066a70994a68b9,fimi_14,21.005694450000004,105.84380555000001,fimi,0.0307,-1.317,-0.5372,71.7,73.5,76.1,22.9,65.4,89.16,0,4009,38,12028,,2021-12-08 07:06:06,159.52632345817182
932,6199a9926c6503c9fe4f8f8c,fimi_6,21.005792033333332,105.84429546666667,fimi,0.0379,-2.6748,-0.4579,13.1,13.8,15.2,29.9,69.9,80.29,15371200,951,10,0,,2021-11-21 09:06:07,
933,617fe64120be12f18c8de72b,fimi_6,21.00581635,105.8442008,fimi,0.0508,-1.4678,-0.4568,11.5,11.9,13.0,26.2,72.0,32.18,0,157,0,473,,2021-11-01 20:06:06,
934,619f0bb1c2d9dd08e1efe841,fimi_30,21.005803233333335,105.84429455,fimi,0.0401,-1.6999,-0.4277,18.4,19.6,22.6,26.7,58.8,30.39,15325760,8658,51,0,,2021-11-25 11:06:06,
935,6180f17720be12f18c90b69a,fimi_29,21.005832833333336,105.84432243333335,fimi,0.0932,-1.7928,-0.5048,19.2,19.9,20.2,27.2,76.1,27.96,15389216,133,0,0,,2021-11-02 15:06:06,
936,6168719254811a287024d062,fimi_29,21.005789366666665,105.84431388333333,fimi,0.0018,-3.0578,-0.5048,14.6,15.3,15.8,26.1,75.6,30.63,15421728,27533,64,0,,2021-10-15 01:06:06,
937,616d9b72e66c30339e549b4c,fimi_1,21.005694450000004,105.84380555000001,fimi,0.0305,42.8416,-0.4568,12.7,13.6,15.2,26.5,67.0,87.52,15389792,9153,1778,0,,2021-10-18 23:06:06,
938,6195b5163022f9a456a5bd16,fimi_23,21.005694450000004,105.84380555000001,fimi,0.0627,-3.7889,-0.5059,11.7,12.8,17.2,27.5,50.4,32.77,15413600,19337,1197,0,,2021-11-18 09:06:06,
939,61a04111d3c4045d4cd8167d,fimi_25,21.0057923,105.84433013333334,fimi,0.1211,-1.7232,-0.516,12.3,13.6,17.5,24.8,53.9,81.09,15338592,68154,1397,195464,,2021-11-26 09:06:06,
940,619544915321dd701d3e5b09,fimi_14,21.005789283333336,105.84431128333333,fimi,-0.0413,-2.8837,-0.5417,12.7,13.5,15.5,25.5,66.2,81.87,0,5257,839,15773,,2021-11-18 01:06:06,
941,61a6ae62fb44687a2cd3443a,fimi_1,21.005773666666663,105.84431353333333,fimi,0.0285,43.3522,-0.4568,14.5,15.4,19.5,25.2,53.8,64.71,15306528,24918,216,0,,2021-12-01 06:06:06,
942,6166d9cb54811a28701fc5be,fimi_2,21.005760050000003,105.84431538333335,fimi,-0.0202,-0.1332,-0.4724,12.7,13.6,15.6,27.8,64.6,28.72,15398944,43441,6408,0,,2021-10-13 20:06:06,
943,616355c154811a2870145d7e,fimi_20,21.005694450000004,105.84380555000001,fimi,-0.0071,-217.4096,-0.4813,14.1,14.9,16.4,28.1,69.2,80.93,15412768,63348,10738,0,,2021-10-11 04:06:06,
944,619d65d10c39bb40624861ce,fimi_14,21.005796816666663,105.84431425,fimi,-0.0492,-3.0462,-0.5394,15.7,16.4,19.0,23.4,60.9,81.48,0,604,9,1814,,2021-11-24 05:06:06,
945,6162206754811a28701166f0,fimi_30,21.005773516666668,105.84431448333335,fimi,0.0079,-2.2454,-0.4288,17.6,18.5,19.3,27.4,73.5,81.06,15407520,5212,1607,0,,2021-10-10 06:06:06,
946,616f4f61e66c30339e596476,fimi_27,21.005770149999996,105.84427213333332,fimi,0.0929,-1.6071,-0.4277,26.7,28.8,30.2,27.6,70.4,32.6,15462848,10450,625,0,,2021-10-20 06:06:06,
947,619e7f127fac05c565a63dd6,fimi_1,21.005786983333337,105.84431610000001,fimi,0.0181,42.1337,-0.4568,15.7,16.8,20.0,24.6,58.9,86.98,15319360,56412,1426,0,,2021-11-25 01:06:06,
948,616e8a89e66c30339e572808,fimi_4,21.005824349999997,105.84430595,fimi,0.8317,-1.2938,-0.4981,11.0,11.7,13.9,29.0,65.1,84.68,15400224,277,4,0,,2021-10-19 16:06:06,
949,61adfcb19d066a7099454dce,fimi_20,21.005694450000004,105.84380555000001,fimi,0.2799,-233.5063,-0.4813,22.8,24.0,29.6,26.6,44.3,84.79,15322688,6463,70,17769,,2021-12-06 19:06:06,75.64102947183886
950,616e0bf6e66c30339e55c56d,fimi_20,21.005694450000004,105.84380555000001,fimi,0.0549,-205.9667,-0.4825,16.0,16.6,18.4,25.8,67.6,87.83,15396928,4942,560,0,,2021-10-19 07:06:06,
951,61987431351e153ccf5a9fa6,fimi_6,21.005795199999998,105.84428869999998,fimi,0.269,3.2788,-0.4568,16.1,16.9,18.1,27.7,69.5,83.75,15373024,56,2,0,,2021-11-20 11:06:06,
952,619bea279c3d34b2d89bf7d5,fimi_2,21.005773833333333,105.84428273333333,fimi,-0.0786,-2.9301,-0.4713,8.3,9.4,13.1,22.7,53.7,29.36,15324736,48908,1322,0,,2021-11-23 02:06:06,
953,619641b234b40397d46b4f2b,fimi_25,21.0057985,105.84429055000001,fimi,0.1259,-1.6071,-0.5137,21.4,22.9,27.7,27.2,49.1,87.65,15339136,24513,1076,68801,,2021-11-18 19:06:06,
954,61a1f502a515430fcc1024d8,fimi_29,21.00579048333333,105.84428115,fimi,0.0493,-2.8025,-0.5048,17.8,19.2,24.5,32.5,45.9,26.5,15348992,176,0,0,,2021-11-27 16:06:06,
955,61a35494917519c43091c98f,fimi_25,21.005816483333334,105.84428955,fimi,0.116,-2.6632,-0.5148,8.3,9.4,15.1,30.5,43.0,81.12,15338592,81580,1511,235639,,2021-11-28 17:06:07,
956,6183320d20be12f18c941f82,fimi_25,21.005800266666665,105.84429550000002,fimi,0.0805,-2.4195,-0.5148,17.5,19.1,23.0,31.3,55.5,84.5,15344928,30117,2143,3840,,2021-11-04 08:06:07,
957,6173de90e66c30339e690cd3,fimi_7,21.015162883333332,105.83813514999999,fimi,0.1969,-2.2918,-0.4769,10.4,11.3,14.3,27.7,59.1,83.62,15437696,1506,24,0,,2021-10-23 17:06:06,
958,617ecd0620be12f18c8ab7ef,fimi_2,21.005814366666662,105.84427935000001,fimi,-0.0385,0.4354,-0.4724,15.0,15.9,16.7,25.4,72.1,28.0,15364256,55117,7056,0,,2021-11-01 00:06:06,
959,61a0bfa3651e4f9f496e4e3d,fimi_23,21.005694450000004,105.84380555000001,fimi,0.1226,-3.7193,-0.5059,17.4,18.6,23.9,28.1,46.5,32.41,15396320,67348,1594,0,,2021-11-26 18:06:06,
960,61a5db7dfb44687a2ccf661c,fimi_23,21.005694450000004,105.84380555000001,fimi,0.0673,-4.0558,-0.5048,13.0,14.3,19.9,29.3,43.2,31.93,15388288,89591,1751,0,,2021-11-30 15:06:06,
961,619f43f32d81e34300e0abd7,fimi_23,21.005694450000004,105.84380555000001,fimi,0.0881,-3.9282,-0.5048,14.7,16.0,20.6,27.3,49.0,32.75,15398656,60889,1571,0,,2021-11-25 15:06:06,
962,619cd93bb3e029d9b3b07be4,fimi_14,21.005817666666665,105.84431308333333,fimi,0.0125,-1.9901,-0.5417,24.4,25.5,28.2,24.6,62.9,81.49,0,1018,5,3054,,2021-11-23 19:06:06,
963,616acbe8074ea276ed70ce57,fimi_4,21.005842866666665,105.84428383333334,fimi,0.5083,-2.4543,-0.4992,11.2,11.6,12.4,24.5,73.3,85.08,15405152,155,150,0,,2021-10-16 19:41:59,
964,61985811c498513235702984,fimi_20,21.00578763333333,105.84427421666666,fimi,0.1957,-221.1001,-0.4825,36.9,39.0,40.7,26.5,68.4,85.33,15345376,33375,1126,0,,2021-11-20 09:06:06,
965,6180026620be12f18c8e32b2,fimi_6,21.005796916666668,105.84426239999999,fimi,0.0546,-1.5607,-0.4568,11.5,11.9,13.0,26.2,71.8,32.45,0,637,5,1912,,2021-11-01 22:06:06,
966,616f79afe66c30339e59d99a,fimi_2,21.005777833333333,105.84428911666667,fimi,0.017,1.3175,-0.4735,18.0,19.4,22.3,31.7,62.3,27.81,15386336,17371,1899,0,,2021-10-20 09:06:06,
967,61ab91f10facef69219b41a6,fimi_27,21.005782483333338,105.84428785,fimi,0.0845,-2.2454,-0.4288,7.4,8.3,13.0,23.8,47.0,35.55,15394048,25112,285,0,,2021-12-04 23:06:06,
968,61703e71e66c30339e5bffd6,fimi_14,21.005773799999996,105.84427468333334,fimi,0.0363,-2.2454,-0.5417,25.1,26.1,27.2,30.2,73.7,83.72,0,148069,21410,444209,,2021-10-20 23:06:06,
969,617f216220be12f18c8bad35,fimi_19,21.01903341666667,105.82805986666666,fimi,-0.0063,-2.8837,-0.4266,10.2,10.9,13.6,28.2,62.0,81.49,15436000,22111,3325,0,,2021-11-01 06:06:06,
970,61624a9654811a287011babb,fimi_29,21.005786683333334,105.84426585000001,fimi,0.0127,-2.9069,-0.5048,16.3,16.8,17.2,28.2,76.5,30.11,15431296,654,2,0,,2021-10-10 09:06:06,
971,6172a931e66c30339e638caf,fimi_14,21.005834333333336,105.8442846,fimi,-0.001,-2.3266,-0.5428,16.6,17.6,20.5,25.1,60.5,82.81,0,377,9,1133,,2021-10-22 19:06:06,
972,61759282e66c30339e7091f2,fimi_9,21.005694450000004,105.84380555000001,fimi,0.1744,-0.876,-0.4813,9.7,10.5,14.2,30.1,56.0,72.69,15449472,12346,171,0,,2021-10-25 00:06:07,
973,61622e7754811a28701182c9,fimi_30,21.00573136666667,105.84426101666668,fimi,0.0089,-2.1758,-0.4277,15.8,16.7,17.5,27.7,72.7,87.57,15407456,5452,1609,0,,2021-10-10 07:06:06,
974,6165eabb54811a28701cc972,fimi_27,21.005791100000003,105.84427021666667,fimi,0.0259,-2.9649,-0.4288,13.1,13.9,16.8,27.8,60.0,32.24,15476352,102855,14350,0,,2021-10-13 03:06:06,
975,616d4712e66c30339e53b84e,fimi_30,21.005799783333334,105.84432206666666,fimi,0.0391,-1.4098,-0.4277,11.8,12.4,13.2,24.1,72.5,80.79,15391392,1600,544,0,,2021-10-18 17:06:07,
976,6185b8e120be12f18c9b0544,fimi_10,21.005694450000004,105.84380555000001,fimi,-0.1103,-4.3924,-0.2848,15.5,17.2,20.0,31.5,62.4,80.41,15376288,45609,29448,0,45610,2021-11-06 06:06:06,
977,619598f129d7398d88798581,fimi_27,21.005825133333328,105.84430925,fimi,0.0444,-2.582,-0.4288,14.7,15.8,18.7,26.0,60.3,54.32,15413280,21388,1055,0,,2021-11-18 07:06:06,
978,61aa08380facef6921974d05,fimi_23,21.005694450000004,105.84380555000001,fimi,0.2215,-3.3247,-0.5048,12.3,14.3,20.0,27.7,42.5,30.38,15381888,10898,96,0,,2021-12-03 19:06:06,
979,61664d2154811a28701dfb79,fimi_13,21.015183050000005,105.83820181666667,fimi,0.0036,-2.2686,100.4081,10.1,11.1,14.1,28.9,59.9,82.83,15402912,16060,193,0,,2021-10-13 10:06:06,
980,61a540c1fb44687a2ccc5a94,fimi_2,21.00576218333333,105.84428681666668,fimi,-0.0355,-1.5375,-0.4724,17.6,18.4,21.7,25.1,57.1,32.31,15310080,27810,277,0,,2021-11-30 04:06:06,
981,6171e452e66c30339e60db65,fimi_29,21.005780249999997,105.84426746666668,fimi,-0.0088,-3.139,-0.5037,10.5,11.2,13.5,25.4,63.1,30.68,15406944,68445,6807,0,,2021-10-22 05:06:06,
982,6185f12120be12f18c9bc28b,fimi_10,21.005694450000004,105.84380555000001,fimi,-0.1027,-4.2067,-0.2836,18.1,19.8,22.5,32.3,61.7,86.58,15375936,46568,29472,0,46569,2021-11-06 10:06:06,
983,61975afa582f9e639b7d9cf5,fimi_6,21.0058285,105.84432739999998,fimi,0.0942,-1.4446,-0.4556,13.0,13.9,16.4,28.3,63.4,85.05,15374720,6144,66,0,,2021-11-19 15:06:06,
984,61ac10850facef69219c8453,fimi_25,21.005784166666665,105.84427591666666,fimi,0.0713,-2.1874,-0.516,15.5,17.1,23.1,25.3,41.0,83.02,15338496,15334,156,45851,,2021-12-05 08:06:06,
985,61ad7e21ebbcef4cfbd71b17,fimi_25,21.005803999999998,105.84428385000001,fimi,0.085,-2.4659,-0.516,18.7,20.7,27.4,33.9,37.4,80.58,15338496,21562,210,64500,,2021-12-06 10:06:06,68.58974852947644
986,6175bcb7e66c30339e714b5f,fimi_9,21.005694450000004,105.84380555000001,fimi,0.1495,0.7372,-0.4813,9.9,10.6,14.1,29.9,57.2,72.53,15449216,13066,177,0,,2021-10-25 03:06:06,
987,61a5a331fb44687a2cce4635,fimi_1,21.005694450000004,105.84380555000001,fimi,-0.0078,43.5263,-0.4556,13.4,14.8,19.8,30.7,47.7,88.11,15308160,20360,176,0,,2021-11-30 11:06:06,
988,617262e2e66c30339e625bab,fimi_30,21.00578066666667,105.84426666666668,fimi,-0.0038,-1.9669,-0.4277,9.6,10.4,14.0,26.1,55.1,83.27,15383424,912,6,0,,2021-10-22 14:06:06,
989,6195ed5334b40397d46a2ff6,fimi_14,21.005776349999998,105.84431346666666,fimi,-0.023,-2.4775,-0.5417,22.2,23.1,26.7,27.7,57.3,80.98,0,425,2,1277,,2021-11-18 13:06:07,
990,6197e7917e63d856b3058064,fimi_6,21.00579096666667,105.84429405,fimi,-0.0131,-2.7328,-0.4568,13.3,14.2,14.8,26.0,73.2,83.36,15373888,1494,19,0,,2021-11-20 01:06:06,
991,61679ea654811a2870222e9c,fimi_20,21.005794050000002,105.84427558333333,fimi,0.0097,-222.957,-0.4825,10.7,11.6,14.1,28.0,62.6,83.91,15405792,82056,10933,0,,2021-10-14 10:06:06,
992,616c3be29d4daad11f44d871,fimi_27,21.005792116666665,105.84429768333332,fimi,0.0328,-2.6864,-0.4288,11.6,12.6,14.8,26.4,63.3,33.13,15467424,3370,851,0,,2021-10-17 22:06:06,
993,61a88c81566251ea9ee827c3,fimi_23,21.005694450000004,105.84380555000001,fimi,0.099,-4.1255,-0.5059,7.9,9.2,15.1,28.0,40.4,29.0,15384160,4436,25,0,,2021-12-02 16:06:06,
994,6198662bc498513235705418,fimi_20,21.005694450000004,105.84380555000001,fimi,0.1924,-225.9396,-0.4836,39.9,42.1,44.0,26.9,67.9,85.18,15345280,122,1,0,,2021-11-20 10:06:06,
995,617e78a620be12f18c89c4ab,fimi_1,21.005804766666664,105.84429291666666,fimi,0.1246,45.1627,-0.4568,17.4,18.3,19.9,27.5,68.1,82.13,15363392,7941,206,0,,2021-10-31 18:06:06,
996,619a8a9204afb2412d834298,fimi_20,21.005694450000004,105.84380555000001,fimi,0.0381,-245.6688,-0.4825,18.5,19.6,21.3,28.8,67.1,82.08,15341952,1723,16,0,,2021-11-22 01:06:06,
997,61ac56dc0facef69219d3980,fimi_20,21.0058032,105.84427898333334,fimi,-0.023,-280.4153,-0.4825,15.6,16.9,23.0,31.0,40.9,83.3,15323104,79417,783,79450,,2021-12-05 13:06:07,
998,617408c1e66c30339e69cb7e,fimi_20,21.005808183333336,105.84428494999999,fimi,0.1104,-228.8874,-0.4825,21.0,22.1,25.8,27.9,55.1,86.33,15387424,8104,126,0,,2021-10-23 20:06:06,
999,617e325120be12f18c88f8cf,fimi_27,21.00581528333333,105.84429356666666,fimi,0.0678,-1.8508,-0.4277,21.1,22.6,24.0,25.8,70.2,32.48,15439488,4662,43,0,,2021-10-31 13:06:06,
1000,61859cc220be12f18c9aa931,fimi_29,21.0058142,105.84424973333334,fimi,0.0323,-3.1158,-0.5048,21.1,22.0,22.3,28.6,77.2,28.16,15382112,306,0,0,,2021-11-06 04:06:06,
1001,617e406120be12f18c892191,fimi_27,21.005819966666664,105.84427980000001,fimi,0.0614,-1.9669,-0.4288,18.6,20.2,21.5,25.8,70.3,32.31,15439424,4902,43,0,,2021-10-31 14:06:06,
1002,61689bc154811a2870254e16,fimi_6,21.0057966,105.84427938333334,fimi,-0.0124,-3.2783,-0.4568,11.6,12.0,12.5,24.7,75.0,45.73,15398816,54383,6510,0,,2021-10-15 04:06:06,
1003,6197cb714c72c77c5f0cc8bd,fimi_2,21.005776500000003,105.84432751666667,fimi,-0.0487,-0.6439,-0.4713,31.7,33.9,35.2,25.8,70.9,28.49,15331296,30919,1138,0,,2021-11-19 23:06:06,
1004,619c68b2de818e71c81f4f08,fimi_29,21.005763016666666,105.84427570000001,fimi,0.0082,-2.8489,-0.5048,12.6,13.4,17.5,24.8,53.0,27.47,15357472,3144,5,0,,2021-11-23 11:06:06,
1005,61a1929da515430fcc0ddd12,fimi_23,21.005694450000004,105.84380555000001,fimi,0.1163,-3.6148,-0.5048,30.8,32.9,37.5,27.7,51.5,32.38,15395040,70940,1624,0,,2021-11-27 09:06:06,
1006,617f3d8220be12f18c8c01ec,fimi_19,21.019049533333334,105.82803710000002,fimi,0.0526,-1.1081,-0.4266,10.2,10.9,13.6,28.3,61.9,83.83,15435808,22591,3325,0,,2021-11-01 08:06:06,
1007,6196a4217c9d9ecede2ca52f,fimi_1,21.00580761666667,105.84427478333333,fimi,0.0394,43.2362,-0.4556,23.7,25.3,28.7,26.4,58.3,83.76,15331840,22109,1079,0,,2021-11-19 02:06:06,
1008,61a22d41a515430fcc117500,fimi_1,21.00580625,105.84430926666667,fimi,0.1812,45.0118,-0.4556,14.0,14.9,19.1,28.4,52.4,84.63,15313568,5246,47,0,,2021-11-27 20:06:06,
1009,61b0e6079d066a70994cec86,fimi_25,21.005799816666663,105.8442857,fimi,0.081,-2.2338,-0.5148,11.7,13.0,19.0,26.9,40.6,81.68,15338464,36430,422,108872,,2021-12-09 00:06:06,52.13675966396409
1010,61a30e44917519c430901a3c,fimi_2,21.00582263333333,105.84429898333335,fimi,-0.0299,-1.2705,-0.4724,16.5,17.7,22.3,28.8,49.7,31.39,15313536,18217,183,0,,2021-11-28 12:06:06,
1011,6166af9654811a28701f3c0d,fimi_1,21.005805099999996,105.844301,fimi,0.0942,44.2923,-0.4556,13.7,14.9,17.1,29.2,65.3,87.66,15399904,106303,14411,0,,2021-10-13 17:06:06,
1012,61a1d8e6a515430fcc0f7f12,fimi_14,21.00576631666667,105.84432693333335,fimi,-0.0093,-2.6168,-0.5383,25.9,27.1,32.1,32.7,48.6,81.62,0,153,0,460,,2021-11-27 14:06:06,
1013,619b4f71954dba5e350e99e2,fimi_15,21.005694450000004,105.84380555000001,fimi,-0.0096,-2.1758,-0.4802,11.1,12.0,16.2,27.3,52.3,82.69,15422784,93408,8364,0,,2021-11-22 15:06:06,
1014,619cf55b11ae0e55bebdb582,fimi_14,21.005799083333333,105.84428341666666,fimi,-0.0266,-2.7909,-0.5417,16.6,17.6,20.4,24.6,61.5,81.93,0,1498,5,4494,,2021-11-23 21:06:06,
1015,61aa4e860facef692197ff3d,fimi_14,21.00578345,105.84432481666666,fimi,0.2756,1.3523,-0.5383,75.6,77.3,81.1,23.9,59.9,90.14,0,1583,14,4750,,2021-12-04 00:06:06,
1016,61a5e98dfb44687a2ccfaa49,fimi_15,21.005694450000004,105.84380555000001,fimi,0.0137,-1.758,-0.4802,15.0,16.3,21.2,29.1,47.6,82.97,15405952,139722,8491,0,,2021-11-30 16:06:06,
1017,6198f2cb5d2493cc88690eea,fimi_1,21.005800916666665,105.84433121666667,fimi,0.0549,44.037,-0.4556,18.3,19.5,22.1,30.3,63.8,85.62,15328160,32184,1178,0,,2021-11-20 20:06:06,
1018,61997f61cc7717670b648af5,fimi_14,21.005766050000002,105.84429828333332,fimi,-0.0235,-2.8605,-0.5417,27.1,28.0,28.3,28.8,77.8,80.48,0,898,8,2696,,2021-11-21 06:06:06,
1019,61afbeb29d066a709949dbd2,fimi_25,21.005810800000003,105.84428403333335,fimi,0.0417,-2.7793,-0.5137,4.5,5.6,11.7,22.9,39.5,84.2,15338464,31394,345,93765,,2021-12-08 03:06:06,23.333333333333332
1020,61639c1254811a28701518bd,fimi_2,21.005762983333337,105.84430691666667,fimi,-0.0299,0.7488,-0.4724,13.9,14.7,15.4,27.0,72.6,28.93,15404096,29288,6217,0,,2021-10-11 09:06:06,
1021,6183a28320be12f18c945f9a,fimi_4,21.005803833333335,105.8442859,fimi,1.4937,-2.4659,-0.497,10.2,11.3,16.5,36.9,47.8,84.87,15373696,39339,5183,0,,2021-11-04 16:06:06,
